"vaccine","country_code","country","year","coverage"
"MCV1","NKU","nakuru",2022,0.880434154398481
"MCV1","NKU","nakuru",2024,0.889037390205705
"MCV1","NKU","nakuru",2029,0.939037390205705
"MCV1","NKU","nakuru",2014,0.797402143456426
"MCV1","NKU","nakuru",2020,0.85716118815747
"MCV1","NKU","nakuru",2021,0.865095632805612
"MCV1","NKU","nakuru",2028,0.929037390205705
"MCV1","NKU","nakuru",2013,0.749306162427307
"MCV1","NKU","nakuru",2019,0.839142147742128
"MCV1","NDI","nandi",2020,0.813981134602748
"MCV1","NDI","nandi",2013,0.711437224341009
"MCV1","NDI","nandi",2019,0.797150613690478
"MCV1","NDI","nandi",2030,0.90472390875941
"MCV1","NDI","nandi",2026,0.86472390875941
"MCV1","NDI","nandi",2021,0.821515847747726
"MCV1","NDI","nandi",2027,0.87472390875941
"MCV1","NDI","nandi",2018,0.772883304799431
"MCV1","NDI","nandi",2025,0.85472390875941
"MCV1","NDI","nandi",2017,0.665453387962334
"MCV1","NDI","nandi",2029,0.89472390875941
"MCV1","NDI","nandi",2028,0.88472390875941
"MCV1","NDI","nandi",2023,0.83472390875941
"MCV1","NDI","nandi",2024,0.84472390875941
"MCV1","NDI","nandi",2022,0.836130393418043
"MCV1","NDI","nandi",2016,0.730417578776262
"MCV1","NDI","nandi",2014,0.757227738525931
"MCV1","NDI","nandi",2015,0.734512388901068
"MCV1","ROK","narok",2030,0.861099811059732
"MCV1","ROK","narok",2016,0.692237831708961
"MCV1","ROK","narok",2024,0.801099811059732
"MCV1","ROK","narok",2023,0.791099811059732
"MCV1","ROK","narok",2013,0.674255833040199
"MCV1","ROK","narok",2026,0.821099811059732
"MCV1","ROK","narok",2017,0.630621879785473
"MCV1","ROK","narok",2015,0.696139591553833
"MCV1","ROK","narok",2027,0.831099811059732
"MCV1","ROK","narok",2014,0.717647487133362
"MCV1","ROK","narok",2025,0.811099811059732
"MCV1","ROK","narok",2029,0.851099811059732
"MCV1","ROK","narok",2028,0.841099811059732
"MCV1","ROK","narok",2022,0.792430789160437
"MCV1","ROK","narok",2018,0.732485373087538
"MCV1","ROK","narok",2019,0.755480806125089
"MCV1","ROK","narok",2020,0.77143192162503
"MCV1","ROK","narok",2021,0.778572785482399
"MCV1","NYA","nyamira",2013,0.817247938718805
"MCV1","NYA","nyamira",2030,0.99
"MCV1","NYA","nyamira",2014,0.869839889187442
"MCV1","NYA","nyamira",2015,0.843753874554669
"MCV1","NYA","nyamira",2016,0.839045797638226
"MCV1","NYA","nyamira",2017,0.764511401663399
"MCV1","NYA","nyamira",2018,0.887821815541856
"MCV1","NYA","nyamira",2029,0.99
"MCV1","NYA","nyamira",2028,0.99
"MCV1","NYA","nyamira",2019,0.915666453514653
"MCV1","NYA","nyamira",2026,0.988869092198011
"MCV1","NYA","nyamira",2021,0.943697787235405
"MCV1","NYA","nyamira",2025,0.978869092198011
"MCV1","NYA","nyamira",2023,0.958869092198011
"MCV1","NYA","nyamira",2020,0.935042465437772
"MCV1","NYA","nyamira",2024,0.968869092198011
"MCV1","NYA","nyamira",2022,0.960462264219846
"MCV1","NYA","nyamira",2027,0.99
"MCV1","NDR","nyandarua",2015,0.776254648014075
"MCV1","NDR","nyandarua",2019,0.842435438491873
"MCV1","NDR","nyandarua",2017,0.703386748617321
"MCV1","NDR","nyandarua",2018,0.816808543900791
"MCV1","NDR","nyandarua",2013,0.75187236361384
"MCV1","NDR","nyandarua",2030,0.952165508256452
"MCV1","NDR","nyandarua",2016,0.771931723828614
"MCV1","NDR","nyandarua",2026,0.912165508256451
"MCV1","NDR","nyandarua",2022,0.883643869791159
"MCV1","NDR","nyandarua",2020,0.860246690380631
"MCV1","NDR","nyandarua",2027,0.922165508256451
"MCV1","NDR","nyandarua",2021,0.868209659820037
"MCV1","NDR","nyandarua",2028,0.932165508256452
"MCV1","NDR","nyandarua",2014,0.800264714667424
"MCV1","NDR","nyandarua",2024,0.892165508256451
"MCV1","NDR","nyandarua",2023,0.882165508256451
"MCV1","NDR","nyandarua",2029,0.942165508256452
"MCV1","NDR","nyandarua",2025,0.902165508256451
"MCV1","YRI","nyeri",2021,0.816068391987081
"MCV1","YRI","nyeri",2020,0.80858364568246
"MCV1","YRI","nyeri",2016,0.725574616653584
"MCV1","YRI","nyeri",2015,0.72963020745685
"MCV1","YRI","nyeri",2030,0.899184179362834
"MCV1","YRI","nyeri",2022,0.830583239492352
"MCV1","YRI","nyeri",2027,0.869184179362834
"MCV1","YRI","nyeri",2023,0.829184179362834
"MCV1","YRI","nyeri",2026,0.859184179362834
"MCV1","YRI","nyeri",2014,0.752207115521668
"MCV1","YRI","nyeri",2013,0.706715607003806
"MCV1","YRI","nyeri",2019,0.791851279571371
"MCV1","YRI","nyeri",2024,0.839184179362834
"MCV1","YRI","nyeri",2028,0.879184179362834
"MCV1","YRI","nyeri",2018,0.767758558125503
"MCV1","YRI","nyeri",2029,0.889184179362834
"MCV1","YRI","nyeri",2017,0.661162496913291
"MCV1","YRI","nyeri",2025,0.849184179362834
"MCV1","SMB","samburu",2030,0.768000569490038
"MCV1","SMB","samburu",2026,0.728000569490038
"MCV1","SMB","samburu",2016,0.61079926811264
"MCV1","SMB","samburu",2023,0.698000569490038
"MCV1","SMB","samburu",2018,0.646314782554213
"MCV1","SMB","samburu",2015,0.614174876237509
"MCV1","SMB","samburu",2027,0.738000569490038
"MCV1","SMB","samburu",2017,0.556561091768282
"MCV1","SMB","samburu",2021,0.686972020889514
"MCV1","SMB","samburu",2024,0.708000569490038
"MCV1","SMB","samburu",2025,0.718000569490038
"MCV1","SMB","samburu",2022,0.699203819298803
"MCV1","SMB","samburu",2028,0.748000569490038
"MCV1","SMB","samburu",2019,0.66658287776157
"MCV1","SMB","samburu",2020,0.680671312799311
"MCV1","SMB","samburu",2029,0.758000569490038
"MCV1","SMB","samburu",2014,0.63322041210646
"MCV1","SMB","samburu",2013,0.594905868352811
"MCV1","SIA","siaya",2013,0.807466360536863
"MCV1","SIA","siaya",2014,0.859420799988194
"MCV1","SIA","siaya",2020,0.923841299863782
"MCV1","SIA","siaya",2021,0.932392947681783
"MCV1","SIA","siaya",2028,0.99
"MCV1","SIA","siaya",2019,0.90472108889968
"MCV1","SIA","siaya",2029,0.99
"MCV1","SIA","siaya",2030,0.99
"MCV1","SIA","siaya",2015,0.833670786000137
"MCV1","SIA","siaya",2026,0.977392534387965
"MCV1","SIA","siaya",2016,0.828994584271797
"MCV1","SIA","siaya",2027,0.987392534387965
"MCV1","SIA","siaya",2018,0.877187579364829
"MCV1","SIA","siaya",2024,0.957392534387965
"MCV1","SIA","siaya",2023,0.947392534387965
"MCV1","SIA","siaya",2025,0.967392534387965
"MCV1","SIA","siaya",2022,0.948966222698401
"MCV1","SIA","siaya",2017,0.755214544597238
"MCV1","TTA","taita taveta",2030,0.964999596897918
"MCV1","TTA","taita taveta",2016,0.78316544963987
"MCV1","TTA","taita taveta",2023,0.894999596897918
"MCV1","TTA","taita taveta",2028,0.944999596897918
"MCV1","TTA","taita taveta",2015,0.787540550561077
"MCV1","TTA","taita taveta",2026,0.924999596897918
"MCV1","TTA","taita taveta",2022,0.89649845845292
"MCV1","TTA","taita taveta",2027,0.934999596897918
"MCV1","TTA","taita taveta",2029,0.954999596897918
"MCV1","TTA","taita taveta",2014,0.811909856182921
"MCV1","TTA","taita taveta",2018,0.828695691259179
"MCV1","TTA","taita taveta",2025,0.914999596897918
"MCV1","TTA","taita taveta",2024,0.904999596897918
"MCV1","TTA","taita taveta",2013,0.762811014215204
"MCV1","TTA","taita taveta",2019,0.854673844435829
"MCV1","TTA","taita taveta",2021,0.880845423804281
"MCV1","TTA","taita taveta",2017,0.713577325656221
"MCV1","TTA","taita taveta",2020,0.872766568406612
"MCV1","TRI","tana river",2024,0.791545633723588
"MCV1","TRI","tana river",2013,0.666112551970187
"MCV1","TRI","tana river",2020,0.762135671226046
"MCV1","TRI","tana river",2027,0.821545633723588
"MCV1","TRI","tana river",2019,0.746353351352961
"MCV1","TRI","tana river",2028,0.831545633723588
"MCV1","TRI","tana river",2030,0.851545633723588
"MCV1","TRI","tana river",2025,0.801545633723588
"MCV1","TRI","tana river",2016,0.683897098944823
"MCV1","TRI","tana river",2017,0.623157790601553
"MCV1","TRI","tana river",2014,0.708999375224017
"MCV1","TRI","tana river",2015,0.687699037893
"MCV1","TRI","tana river",2026,0.811545633723588
"MCV1","TRI","tana river",2021,0.769190462710597
"MCV1","TRI","tana river",2018,0.723659320762537
"MCV1","TRI","tana river",2023,0.781545633723588
"MCV1","TRI","tana river",2022,0.782873455299456
"MCV1","TRI","tana river",2029,0.841545633723588
"MCV1","TNI","tharaka-nithi",2025,0.883478123550682
"MCV1","TNI","tharaka-nithi",2027,0.903478123550682
"MCV1","TNI","tharaka-nithi",2013,0.735944801762198
"MCV1","TNI","tharaka-nithi",2014,0.783318209852484
"MCV1","TNI","tharaka-nithi",2015,0.759800405605038
"MCV1","TNI","tharaka-nithi",2028,0.913478123550682
"MCV1","TNI","tharaka-nithi",2016,0.755585519914586
"MCV1","TNI","tharaka-nithi",2017,0.688452505205518
"MCV1","TNI","tharaka-nithi",2018,0.799513372254401
"MCV1","TNI","tharaka-nithi",2019,0.824577357213458
"MCV1","TNI","tharaka-nithi",2020,0.842029864737735
"MCV1","TNI","tharaka-nithi",2030,0.933478123550682
"MCV1","TNI","tharaka-nithi",2026,0.893478123550682
"MCV1","TNI","tharaka-nithi",2023,0.863478123550682
"MCV1","TNI","tharaka-nithi",2024,0.873478123550682
"MCV1","TNI","tharaka-nithi",2029,0.923478123550682
"MCV1","TNI","tharaka-nithi",2021,0.849824202896039
"MCV1","TNI","tharaka-nithi",2022,0.864929777862962
"MCV1","TZI","trans nzoia",2015,0.726930181347102
"MCV1","TZI","trans nzoia",2013,0.704088403794764
"MCV1","TZI","trans nzoia",2020,0.805570071174398
"MCV1","TZI","trans nzoia",2016,0.722870208818495
"MCV1","TZI","trans nzoia",2025,0.846101692607331
"MCV1","TZI","trans nzoia",2014,0.749403519670653
"MCV1","TZI","trans nzoia",2019,0.788912624096871
"MCV1","TZI","trans nzoia",2021,0.81302693013338
"MCV1","TZI","trans nzoia",2022,0.827493739810592
"MCV1","TZI","trans nzoia",2023,0.826101692607331
"MCV1","TZI","trans nzoia",2026,0.856101692607331
"MCV1","TZI","trans nzoia",2029,0.886101692607331
"MCV1","TZI","trans nzoia",2027,0.866101692607331
"MCV1","TZI","trans nzoia",2024,0.836101692607331
"MCV1","TZI","trans nzoia",2030,0.896101692607331
"MCV1","TZI","trans nzoia",2028,0.876101692607331
"MCV1","TZI","trans nzoia",2017,0.6585357503767
"MCV1","TZI","trans nzoia",2018,0.764897448110841
"MCV1","TRK","turkana",2013,0.645197019943663
"MCV1","TRK","turkana",2016,0.662417611739405
"MCV1","TRK","turkana",2017,0.603501751766793
"MCV1","TRK","turkana",2023,0.757005888543989
"MCV1","TRK","turkana",2027,0.797005888543989
"MCV1","TRK","turkana",2024,0.767005888543989
"MCV1","TRK","turkana",2018,0.700932584713984
"MCV1","TRK","turkana",2029,0.817005888543989
"MCV1","TRK","turkana",2028,0.807005888543989
"MCV1","TRK","turkana",2019,0.722945510669391
"MCV1","TRK","turkana",2026,0.787005888543989
"MCV1","TRK","turkana",2025,0.777005888543989
"MCV1","TRK","turkana",2021,0.745031200677196
"MCV1","TRK","turkana",2022,0.758295997181228
"MCV1","TRK","turkana",2015,0.666117498469754
"MCV1","TRK","turkana",2030,0.827005888543989
"MCV1","TRK","turkana",2020,0.738197981513139
"MCV1","TRK","turkana",2014,0.686733364267645
"MCV1","UAG","uasin gishu",2014,0.743509325355236
"MCV1","UAG","uasin gishu",2020,0.799233820768188
"MCV1","UAG","uasin gishu",2013,0.698552936098064
"MCV1","UAG","uasin gishu",2027,0.859607040705557
"MCV1","UAG","uasin gishu",2023,0.819607040705557
"MCV1","UAG","uasin gishu",2021,0.806632031021787
"MCV1","UAG","uasin gishu",2022,0.820986274129165
"MCV1","UAG","uasin gishu",2030,0.889607040705557
"MCV1","UAG","uasin gishu",2029,0.879607040705557
"MCV1","UAG","uasin gishu",2015,0.721219962501212
"MCV1","UAG","uasin gishu",2024,0.829607040705557
"MCV1","UAG","uasin gishu",2018,0.758881488224346
"MCV1","UAG","uasin gishu",2026,0.849607040705557
"MCV1","UAG","uasin gishu",2019,0.782706371202624
"MCV1","UAG","uasin gishu",2025,0.839607040705557
"MCV1","UAG","uasin gishu",2028,0.869607040705557
"MCV1","UAG","uasin gishu",2017,0.653352762873494
"MCV1","UAG","uasin gishu",2016,0.717184570910293
"MCV1","VGA","vihiga",2018,0.773431911459641
"MCV1","VGA","vihiga",2024,0.845310430567999
"MCV1","VGA","vihiga",2027,0.875310430567999
"MCV1","VGA","vihiga",2016,0.73093697841531
"MCV1","VGA","vihiga",2030,0.905310430567999
"MCV1","VGA","vihiga",2029,0.895310430567999
"MCV1","VGA","vihiga",2023,0.835310430567999
"MCV1","VGA","vihiga",2017,0.666028689150774
"MCV1","VGA","vihiga",2015,0.735017840505844
"MCV1","VGA","vihiga",2025,0.855310430567999
"MCV1","VGA","vihiga",2013,0.711937087193669
"MCV1","VGA","vihiga",2026,0.865310430567999
"MCV1","VGA","vihiga",2019,0.797694328798814
"MCV1","VGA","vihiga",2028,0.885310430567999
"MCV1","VGA","vihiga",2014,0.757765582874741
"MCV1","VGA","vihiga",2020,0.814559666280239
"MCV1","VGA","vihiga",2022,0.836718666594589
"MCV1","VGA","vihiga",2021,0.822099727823337
"MCV1","WJR","wajir",2021,0.750681526598983
"MCV1","WJR","wajir",2020,0.743796492177809
"MCV1","WJR","wajir",2029,0.822739510972558
"MCV1","WJR","wajir",2014,0.691940463571958
"MCV1","WJR","wajir",2030,0.832739510972558
"MCV1","WJR","wajir",2027,0.802739510972558
"MCV1","WJR","wajir",2013,0.650083825969529
"MCV1","WJR","wajir",2024,0.772739510972558
"MCV1","WJR","wajir",2025,0.782739510972558
"MCV1","WJR","wajir",2015,0.671150946321822
"MCV1","WJR","wajir",2016,0.667441465558536
"MCV1","WJR","wajir",2017,0.608177268721272
"MCV1","WJR","wajir",2018,0.706247419318229
"MCV1","WJR","wajir",2019,0.728401177638394
"MCV1","WJR","wajir",2028,0.812739510972558
"MCV1","WJR","wajir",2026,0.792739510972558
"MCV1","WJR","wajir",2022,0.764039130042818
"MCV1","WJR","wajir",2023,0.762739510972558
"MCV1","WPO","west pokot",2027,0.695981141099507
"MCV1","WPO","west pokot",2016,0.574025244401453
"MCV1","WPO","west pokot",2024,0.665981141099507
"MCV1","WPO","west pokot",2023,0.655981141099507
"MCV1","WPO","west pokot",2025,0.675981141099507
"MCV1","WPO","west pokot",2018,0.607404679387867
"MCV1","WPO","west pokot",2019,0.626487156938493
"MCV1","WPO","west pokot",2026,0.685981141099507
"MCV1","WPO","west pokot",2017,0.522971400728516
"MCV1","WPO","west pokot",2022,0.657119972144301
"MCV1","WPO","west pokot",2029,0.715981141099507
"MCV1","WPO","west pokot",2020,0.639688341220519
"MCV1","WPO","west pokot",2021,0.645609696512541
"MCV1","WPO","west pokot",2013,0.559092151348978
"MCV1","WPO","west pokot",2014,0.595098545963314
"MCV1","WPO","west pokot",2015,0.577211785173195
"MCV1","WPO","west pokot",2028,0.705981141099507
"MCV1","WPO","west pokot",2030,0.725981141099507
